23:6942.2.a.q:[2, -2, -6, 0, 4, -2, -2, 0, 0, 10, -4, -4, -10, -6, 4, -4, -16, -12, 12, 16, -10, 0, -6, -2, -12, -10, 6, 8, 14, 4]:[1, 1, 9, -13, -9, 1, -12, -13, -13, 25, -9, 4, 12, -4, -9, -48, 64, 36, 36, 51, -92, -13, -4, 1, -16, -27, -4, -192, 36, 4]:6942.2.a.s:[2, -2, 4, 2, 0, -2, 0, -4, 12, 0, -2, 12, -4, 6, -2, 14, 6, 10, 12, 10, 20, 18, 2, -2, -8, -12, -28, 0, 12, -6]:[1, 1, 2, -1, -18, 1, -2, -14, 36, -2, -1, 18, -28, 9, -31, 17, -89, -73, 36, -7, 92, 63, -49, 1, 8, 28, 196, -32, -36, 7]
23:7050.2.a.bu:[2, 2, 0, 0, -6, 2, 8, -6, 12, -2, -4, 4, 16, -2, 2, 4, 4, 4, -2, 12, 4, 24, 12, 8, 20, 0, 8, 18, 6, -12]:[1, 1, 0, -12, 6, -26, 16, 6, 24, -26, -44, -44, 64, -74, 1, -44, -104, -44, -146, 36, 4, 144, 24, -32, 52, -12, 16, 6, -138, 24]:7050.2.a.bv:[2, 2, 0, 4, 4, 4, 8, 8, -4, 4, 4, -8, -8, -4, 2, -4, 0, -4, -20, -12, -16, 24, -4, -4, 4, 0, -12, 0, 12, 12]:[1, 1, 0, -2, -2, -20, 16, 16, -20, -20, -20, 10, 10, -2, 1, -20, -96, -20, 94, 30, 10, 144, -20, -20, -212, -150, -18, -216, 36, -60]
23:7425.2.a.bd:[-1, 0, 0, 1, -2, -10, 6, 4, -1, -3, 9, 0, 5, -6, 6, 8, 1, -8, -13, 8, 8, 19, 7, 1, -6, 20, -13, -18, -13, 21]:[-3, 0, 0, -3, 1, 25, 9, 4, -3, -27, 17, -13, 3, -43, 9, 3, -81, -101, 13, 3, 16, 61, -69, -81, -4, 87, 13, -36, 39, 81]:7425.2.a.bl:[2, 0, 0, 4, -2, 4, 2, 0, 16, 6, 8, 6, 4, 0, 10, 6, -10, -12, 2, 0, 4, -8, 0, 18, -10, -10, 2, -6, -4, -6]:[-2, 0, 0, 1, 1, 1, -26, -27, 64, 6, 4, -3, -8, -12, -2, 6, -2, 33, -47, -192, -23, 13, 0, 6, -83, -2, -191, -66, -188, -66]
23:7425.2.a.bi:[1, 0, 0, 1, 2, -10, -6, 4, 1, 3, 9, 0, -5, -6, -6, -8, -1, -8, -13, -8, 8, 19, -7, -1, -6, -20, -13, 18, -13, -21]:[-3, 0, 0, -3, 1, 25, 9, 4, -3, -27, 17, -13, 3, -43, 9, 3, -81, -101, 13, 3, 16, 61, -69, -81, -4, 87, 13, -36, 39, 81]:7425.2.a.z:[-2, 0, 0, 4, 2, 4, -2, 0, -16, -6, 8, 6, -4, 0, -10, -6, 10, -12, 2, 0, 4, -8, 0, -18, -10, 10, 2, 6, -4, 6]:[-2, 0, 0, 1, 1, 1, -26, -27, 64, 6, 4, -3, -8, -12, -2, 6, -2, 33, -47, -192, -23, 13, 0, 6, -83, -2, -191, -66, -188, -66]
23:7560.2.a.bb:[0, 0, -2, 2, 4, 3, 2, -5, -14, -3, 0, 2, -12, -9, 6, -6, -11, -17, -1, 3, 12, 9, -5, -3, 18, 0, -7, -14, 15, -36]:[0, 0, 1, 1, 4, -16, 1, -12, 49, -16, -73, -72, 36, 2, -64, 9, 12, 54, -18, -162, 36, -144, -12, -162, 8, 0, -152, -24, 38, 324]:7560.2.a.x:[0, 0, -2, 2, -6, -2, -4, 6, 12, -8, -4, 0, 2, 10, -2, -10, -4, 24, -2, -20, -18, 0, 2, -2, 0, -6, 8, -12, -10, 14]:[0, 0, 1, 1, 7, -17, -28, 7, 28, 8, 4, -32, -71, -7, -127, -25, -68, 136, -7, 68, 63, -8, -71, -287, -72, -23, -56, 4, 25, -1]
23:7560.2.a.bg:[0, 0, 2, 2, -4, 3, -2, -5, 14, 3, 0, 2, 12, -9, -6, 6, 11, -17, -1, -3, 12, 9, 5, 3, 18, 0, -7, 14, 15, 36]:[0, 0, 1, 1, 4, -16, 1, -12, 49, -16, -73, -72, 36, 2, -64, 9, 12, 54, -18, -162, 36, -144, -12, -162, 8, 0, -152, -24, 38, 324]:7560.2.a.bj:[0, 0, 2, 2, 6, -2, 4, 6, -12, 8, -4, 0, -2, 10, 2, 10, 4, 24, -2, 20, -18, 0, -2, 2, 0, 6, 8, 12, -10, -14]:[0, 0, 1, 1, 7, -17, -28, 7, 28, 8, 4, -32, -71, -7, -127, -25, -68, 136, -7, 68, 63, -8, -71, -287, -72, -23, -56, 4, 25, -1]
23:7650.2.a.c:[-1, 0, 0, -4, -2, -2, -1, 8, 1, 4, -2, -3, 1, 6, 4, -13, -15, 5, 10, 1, 16, 12, -11, 2, 0, 10, -3, 12, -2, -15]:[-1, 0, 0, -4, -2, -2, -1, 8, 1, 4, -2, -3, 1, 6, 4, -13, -15, 5, 10, 1, 16, 12, -11, 2, 0, 10, -3, 12, -2, -15]:7650.2.a.cw:[-2, 0, 0, 2, -4, 2, -2, -4, -4, 8, 6, 0, -4, 0, -12, -6, 16, 4, 8, 18, -8, -6, -16, 4, 0, 14, -20, -18, 8, -24]:[1, 0, 0, -1, 4, -31, 1, -4, -28, 16, 7, -32, -28, -128, 28, 1, 64, -28, -112, 63, -16, -9, 32, 4, 0, 17, 28, 31, -112, 112]
23:7650.2.a.cj:[1, 0, 0, 4, -2, 2, 1, 8, -1, 4, -2, 3, 1, -6, -4, 13, -15, 5, -10, 1, -16, 12, 11, 2, 0, 10, 3, -12, -2, 15]:[1, 0, 0, 4, -2, 2, 1, 8, -1, 4, -2, 3, 1, -6, -4, 13, -15, 5, -10, 1, -16, 12, 11, 2, 0, 10, 3, -12, -2, 15]:7650.2.a.dc:[2, 0, 0, -2, -4, -2, 2, -4, 4, 8, 6, 0, -4, 0, 12, 6, 16, 4, -8, 18, 8, -6, 16, 4, 0, 14, 20, 18, 8, 24]:[1, 0, 0, -1, 4, -31, 1, -4, -28, 16, 7, -32, -28, -128, 28, 1, 64, -28, -112, 63, -16, -9, 32, 4, 0, 17, 28, 31, -112, 112]
23:8085.2.a.ba:[-2, 2, 2, 0, -2, 0, 8, 8, -8, -4, 0, 12, -4, -12, 8, -4, 8, 12, 0, 16, 0, 0, 20, 4, -12, -4, -16, 12, 12, -4]:[-1, 1, 1, 0, 1, -32, 8, 8, 16, -4, 0, 4, -4, 28, 16, -124, 16, 4, -32, 32, -128, -72, 100, -28, 4, -4, -64, -92, -92, -284]:8085.2.a.bh:[2, 2, 2, 0, -2, -2, 6, 10, 10, 8, 14, 2, -2, 0, -6, 2, -24, -2, -4, -2, 4, -10, 2, -12, 8, -20, 32, 14, -14, -6]:[-2, 1, 1, 0, 1, -26, -3, 13, 13, 13, 46, -26, -74, -3, 6, -11, 141, -107, -44, -74, -104, -50, -11, -39, 13, 52, 253, 46, 46, -183]
23:8775.2.a.be:[2, 0, 0, 2, -2, 2, -2, -8, 0, 0, 12, -12, -6, -4, -20, -18, 6, 2, -14, -14, -6, 18, -12, 12, -26, 4, 16, 22, 20, -18]:[-1, 0, 0, -7, -7, 1, -31, 8, -32, -32, 36, 36, 1, -28, 92, 81, -63, 1, -23, 41, -63, 81, 28, 36, 161, -4, 56, 89, 28, 49]:8775.2.a.t:[-2, 0, 0, -4, -4, 2, -8, 12, 6, 2, -2, -8, 0, -2, 14, 10, -12, -8, -4, -12, 12, 18, 4, 8, -8, 24, 2, 8, -4, 14]:[-2, 0, 0, 1, -8, 1, 16, 36, 9, -26, -2, -11, -3, -26, 46, 13, 33, -32, -23, -39, 9, 81, -44, -11, -92, 144, -146, -92, -44, -143]
