5:7632.2.a.h:[0, 0, 0, -5, -3, -4, -6, -5, -3, -3, -8, -4, 3, 4, 6, 1, -12, -1, 13, -15, 2, 16, 0, 0, 5, 0, 4, 12, -10, -12]:[0, 0, 0, -5, -3, -4, -6, -5, -3, -3, -8, -4, 3, 4, 6, 1, -12, -1, 13, -15, 2, 16, 0, 0, 5, 0, 4, 12, -10, -12]:7632.2.a.v:[0, 0, -1, 0, 3, 12, 9, 2, 3, 2, 1, 12, -2, -11, -10, 2, -3, -12, 14, 0, 4, 15, 2, 3, -3, -1, 4, -12, 1, -23]:[0, 0, -10, 0, -8, 36, 10, -40, -8, -40, -92, 36, -40, 20, -16, 1, -8, 36, 8, 0, 4, -36, -40, -90, -90, -10, -160, -128, -10, 122]
5:8526.2.a.a:[-1, -1, -2, 0, -4, -6, 2, -4, 0, -1, 4, -6, -6, -12, 8, -6, -8, -10, -4, -8, -2, 4, 0, -14, -18, 6, 8, 16, -2, -18]:[-1, -1, -2, 0, -4, -6, 2, -4, 0, -1, 4, -6, -6, -12, 8, -6, -8, -10, -4, -8, -2, 4, 0, -14, -18, 6, 8, 16, -2, -18]:8526.2.a.f:[-1, -1, 3, 0, 6, 4, -3, 1, 0, -1, 4, -1, 9, -7, 3, -6, -3, 10, -4, 12, -2, 14, 0, 6, -8, 6, 13, -9, 8, -3]:[-1, -1, 3, 0, 6, 4, -3, 1, 0, -1, 4, -1, 9, -7, 3, -6, -3, 10, -4, 12, -2, 14, 0, 6, -8, 6, 13, -9, 8, -3]
5:8568.2.a.a:[0, 0, -3, -1, -5, -3, -1, -5, -5, -2, 8, -6, -9, -1, 0, -4, -12, -6, -16, -8, -10, 8, -14, 8, -8, -10, 13, 15, -6, 15]:[0, 0, -3, -1, -5, -3, -1, -5, -5, -2, 8, -6, -9, -1, 0, -4, -12, -6, -16, -8, -10, 8, -14, 8, -8, -10, 13, 15, -6, 15]:8568.2.a.j:[0, 0, 2, -1, 0, 2, -1, 0, 0, -2, 8, -6, 6, 4, 0, -14, 8, 14, 4, -8, 10, 8, 16, -2, 2, -10, 8, 0, -6, -10]:[0, 0, 2, -1, 0, 2, -1, 0, 0, -2, 8, -6, 6, 4, 0, -14, 8, 14, 4, -8, 10, 8, 16, -2, 2, -10, 8, 0, -6, -10]
5:8784.2.a.a:[0, 0, -3, -2, -6, 4, -5, -4, -3, -6, -4, -9, 12, -9, 0, -10, 4, -1, -12, -7, 7, 6, -3, -9, -1, 0, 1, -1, -4, -20]:[0, 0, -3, -2, -6, 4, -5, -4, -3, -6, -4, -9, 12, -9, 0, -10, 4, -1, -12, -7, 7, 6, -3, -9, -1, 0, 1, -1, -4, -20]:8784.2.a.bj:[0, 0, 4, 0, -4, 8, 8, -4, -4, 0, 8, 12, -12, -8, 0, -8, 20, -2, 8, 4, -4, -8, 16, 0, 16, 0, 28, 0, 20, 12]:[0, 0, 4, -24, -2, 16, 10, -20, -2, -6, -8, 36, 12, 16, 0, 10, 94, 1, -80, -2, -92, 16, -32, -6, -32, -150, 172, -96, 4, -180]
5:8866.2.a.b:[-1, -2, -2, -3, 1, -1, -5, 4, -5, 4, -1, -1, 0, -1, -12, 6, -5, -8, -11, 0, -10, -10, 9, -4, -5, 5, -10, 0, 7, -13]:[-1, -2, -2, -3, 1, -1, -5, 4, -5, 4, -1, -1, 0, -1, -12, 6, -5, -8, -11, 0, -10, -10, 9, -4, -5, 5, -10, 0, 7, -13]:8866.2.a.g:[-1, 3, 3, -3, 1, -1, -5, 4, 0, 4, -1, -1, 0, -1, 3, 6, 10, 12, 4, 5, 0, 10, 4, 16, 0, -10, 10, 0, 17, 2]:[-1, 3, 3, -3, 1, -1, -5, 4, 0, 4, -1, -1, 0, -1, 3, 6, 10, 12, 4, 5, 0, 10, 4, 16, 0, -10, 10, 0, 17, 2]
5:9802.2.a.b:[-1, 0, 0, -2, 0, 0, -6, -8, -8, -1, 0, -10, -2, -4, 0, -6, 6, -2, 10, -10, 6, -4, 2, 6, 6, 10, 0, -4, 16, 6]:[-1, 0, 0, -2, 0, 0, -6, -8, -8, -1, 0, -10, -2, -4, 0, -6, 6, -2, 10, -10, 6, -4, 2, 6, 6, 10, 0, -4, 16, 6]:9802.2.a.j:[-2, 0, 3, 3, 3, 0, 8, -9, 4, -2, 0, 0, 9, 12, 6, -12, 0, -5, 6, 12, -3, 1, 12, 9, -15, 11, -2, 3, -9, -6]:[1, 0, -5, -5, -5, 0, 16, 13, 4, 1, 0, 0, 13, 36, -20, 36, -116, -59, -20, -80, -179, -65, -80, 13, 49, -35, -260, -63, -45, -252]
5:9936.2.a.bp:[0, 0, 2, 3, -3, 4, 2, 2, 1, 1, -10, 2, 4, -8, 13, 8, 10, 5, -8, 9, -6, 16, -8, -9, 16, 3, 1, 13, -1, -9]:[0, 0, 2, 3, -3, 4, 2, 2, 1, 1, -10, 2, 4, -8, 13, 8, 10, 5, -8, 9, -6, 16, -8, -9, 16, 3, 1, 13, -1, -9]:9936.2.a.d:[0, 0, -3, -2, -3, -1, -3, -8, 1, 6, -5, 2, -6, -8, -12, 3, 0, -10, -8, -6, -1, -14, 12, -9, -4, -12, -14, 3, -16, 6]:[0, 0, -3, -2, -3, -1, -3, -8, 1, 6, -5, 2, -6, -8, -12, 3, 0, -10, -8, -6, -1, -14, 12, -9, -4, -12, -14, 3, -16, 6]
7:3200.2.a.a:[0, -3, 0, -4, -3, -2, -3, -7, -6, -6, 10, 0, -11, -4, 2, -14, -4, -8, -5, -2, -9, -12, -1, 3, 2, 4, 6, 13, 4, 3]:[0, -3, 0, -4, -3, -2, -3, -7, -6, -6, 10, 0, -11, -4, 2, -14, -4, -8, -5, -2, -9, -12, -1, 3, 2, 4, 6, 13, 4, 3]:3200.2.a.bm:[0, 2, 0, 4, -2, 0, 6, -6, 4, 16, 4, 4, 10, 20, 8, -4, -4, 12, -14, -8, -6, 20, -6, 18, 12, -4, 8, -18, 12, -18]:[0, -1, 0, -4, -17, -32, 1, 7, -4, 64, -4, -28, -7, 100, -16, -28, -28, 36, 31, -16, 1, 92, -9, 73, -92, -284, -16, 31, 4, 49]
7:5220.2.a.a:[0, 0, -1, -5, -5, -5, -7, 0, -4, 1, 8, -8, -10, -2, -11, 0, 0, -2, 9, -10, -12, 8, 4, 9, 16, 7, -12, -18, -5, 9]:[0, 0, -1, -5, -5, -5, -7, 0, -4, 1, 8, -8, -10, -2, -11, 0, 0, -2, 9, -10, -12, 8, 4, 9, 16, 7, -12, -18, -5, 9]:5220.2.a.r:[0, 0, -2, 4, 3, 4, 0, -2, -9, 2, 16, 13, 9, -5, -6, 3, 0, -2, 4, 6, 7, 16, 9, 0, 1, 3, 4, 18, -23, -24]:[0, 0, 1, 4, -12, 4, 0, -56, 6, 1, 64, 28, 6, -8, -48, -126, 0, -56, 4, -48, -116, 64, 6, -228, -128, -126, 4, 24, 118, 144]
7:8464.2.a.bg:[0, 4, -2, 0, 4, 2, 8, -8, 0, 6, 12, 0, -2, 4, 4, 10, 8, 14, 8, -8, -2, 8, -12, -14, -14, 26, 12, 16, 6, 10]:[0, 2, 1, -18, 2, -7, 8, 14, 0, 1, 28, -32, -7, -68, -14, 25, -34, 41, -16, -34, -71, -112, 28, 49, -23, 137, 28, -34, -23, -7]:8464.2.a.d:[0, -2, -1, -2, -2, -5, -2, 6, 0, -5, 0, 2, -9, -8, -10, -9, 10, -13, -8, 2, 3, 0, -12, 7, -17, -13, -16, -6, 15, 3]:[0, -2, -1, -2, -2, -5, -2, 6, 0, -5, 0, 2, -9, -8, -10, -9, 10, -13, -8, 2, 3, 0, -12, 7, -17, -13, -16, -6, 15, 3]
7:8475.2.a.a:[-2, 1, 0, -3, -6, -5, -3, 0, -3, -3, -7, -2, -8, 0, 9, -4, -9, 6, -14, 0, 10, -14, -14, 1, -13, -3, -14, -12, 18, -1]:[-2, 1, 0, -3, -6, -5, -3, 0, -3, -3, -7, -2, -8, 0, 9, -4, -9, 6, -14, 0, 10, -14, -14, 1, -13, -3, -14, -12, 18, -1]:8475.2.a.r:[2, 2, 0, -6, 4, -10, 6, 0, 6, 4, 14, 8, 12, 8, 8, -12, -6, 2, -8, -6, -20, 16, 4, -12, -4, -18, 28, 6, 14, -2]:[-1, 1, 0, 9, -4, 25, 1, 0, 1, -28, 49, 8, 36, -56, -16, 4, 1, -31, -112, -63, 92, 56, -28, 36, -124, 73, 196, 1, -79, 1]
7:8976.2.a.a:[0, -1, -2, -4, 1, -4, -1, 0, 0, -8, -2, -8, -10, 0, -2, -4, 0, 6, 4, -12, -6, -4, 4, -6, -10, -18, -8, -4, 6, -14]:[0, -1, -2, -4, 1, -4, -1, 0, 0, -8, -2, -8, -10, 0, -2, -4, 0, 6, 4, -12, -6, -4, 4, -6, -10, -18, -8, -4, 6, -14]:8976.2.a.bm:[0, -2, 4, 6, 2, 0, -2, 4, 4, -10, 0, -12, 2, 20, 2, 14, 10, 8, 2, 0, -14, -4, 16, 22, -4, 0, 10, 10, -6, 4]:[0, 1, 2, 9, 1, -2, 1, -28, -28, 23, -32, 18, -1, 98, -1, 47, 7, -16, -71, -242, 41, -196, 62, 119, -46, -128, 17, 7, -191, -28]
7:9510.2.a.f:[-1, -1, 1, 1, 4, -5, 3, 1, 0, 0, 4, -2, -5, 8, 9, 1, 3, 6, -4, -12, -14, 11, -5, 12, -8, 15, 11, 4, 11, -4]:[-1, -1, 1, 1, 4, -5, 3, 1, 0, 0, 4, -2, -5, 8, 9, 1, 3, 6, -4, -12, -14, 11, -5, 12, -8, 15, 11, 4, 11, -4]:9510.2.a.x:[-2, -2, 2, -6, -4, -10, -10, -12, -2, -4, -4, -8, 0, -12, -4, -8, -8, -18, -12, -18, 4, 0, 6, 6, -6, 14, -30, -4, 12, -4]:[1, 1, 1, 7, -4, 25, 17, 36, -49, -28, -4, -16, -32, 36, -68, -16, 16, 73, 4, 79, -28, -128, -41, -191, -23, 41, 207, -4, 4, -28]
7:9603.2.a.m:[-2, 0, -4, -4, -2, -8, 0, -4, -8, -8, 4, -4, 0, -8, -8, 4, -16, -12, -24, -24, -4, 0, 20, -20, -2, 0, 12, -4, -36, 4]:[-1, 0, 2, 2, 1, 14, -8, 2, 14, 16, -68, -28, -32, -16, -56, 4, 62, 4, 136, 142, -4, -32, 68, 28, 1, -8, 28, -28, 316, -196]:9603.2.a.o:[-2, 0, 0, 4, -2, -6, 6, -2, 0, -2, -6, 12, 16, -8, -2, -6, -24, 8, -4, -16, 8, 0, 14, 14, -2, 24, 18, -2, 12, -6]:[-1, 0, -8, 4, 1, 7, 7, -17, -8, -1, 1, 28, 56, -16, -7, -23, 144, -16, -124, 64, 16, -200, 31, 41, 1, 136, 49, -49, 4, -63]
11:6962.2.a.o:[-2, -2, -1, -2, -4, -9, -9, -4, -10, -17, -10, -9, -16, 8, 8, 3, 0, 16, 10, -12, -1, -10, -8, -17, -5, 3, 28, -4, 7, 7]:[1, -4, -1, -4, 4, 19, 19, -16, 20, 71, 20, 19, 44, -4, -4, -29, 0, 44, 20, 16, -1, -20, 16, 11, -5, -209, 196, 4, -269, -89]:6962.2.a.q:[-2, -1, -1, 4, 2, 6, -2, 4, 6, 12, -3, 13, 15, 12, -11, -11, 0, 10, 18, 0, -10, -18, 23, -7, 8, 8, 9, -34, -9, 8]:[1, -1, -1, -1, -19, 4, 1, -1, 4, 31, 1, 41, 55, -9, -1, 19, 0, 25, 81, -20, -20, 61, 101, -49, 11, 11, -191, 284, 9, -164]
11:9025.2.a.n:[-1, -3, 0, -6, -1, 2, -6, 0, -13, -5, -11, -11, -6, 7, -6, -3, -15, -16, 14, -6, -8, 0, -8, -20, -21, 4, -13, -6, -20, -18]:[-1, 1, 0, 9, -1, 1, 4, 0, 41, 5, 19, 19, 9, 1, 9, -59, -5, 59, 49, -11, -29, -180, -4, 95, 99, -121, -19, -171, 55, 76]:9025.2.a.r:[0, 4, 0, 2, 6, 3, 1, 0, 0, -3, 12, 11, 3, -8, -14, 11, -2, 13, 8, 2, 9, -4, 6, -1, -11, 17, 2, 6, 13, -27]:[-5, 4, 0, -4, 4, -9, -1, 0, -20, -29, 36, 19, -29, -4, 44, -1, -4, 31, -4, -4, -81, 4, -36, -61, -1, 11, -44, 4, 11, 171]
